,Name,Team,Age,Pos1,Pos2,Pos3,Tackles,Interceptions,Fouls,Offsides Won,Clearances,Dribbled Past,Blocks,Goals,Assists,Shots,Key Passes,Dribbles,Fouled,Offsides,Dispossessed,Bad Controls,Passes,Pass Accuracy,Crosses,Long Balls,Through Balls
857,Maya Yoshida,Southampton,27,CB,RB,NA,0.5,1.142857143,0.4,1,2.125,0.428571429,2.5,0.344827586,0,0.111111111,0,0,0.4,0,0.375,0.333333333,0.736363636,1.043250328,0.333333333,0.956521739,0
858,Mubarak Wakaso,Las Palmas,25,CM,LM,RM,1.071428571,0.571428571,1.5,0.5,0.4375,0.428571429,0.5,0.344827586,0,1.111111111,0.571428571,0.857142857,1.5,0.5,1.375,1,0.696969697,1.079947575,0.666666667,0.826086957,0
859,Nabil Dirar,Monaco,30,RW,NA,NA,1.428571429,0.714285714,1.8,0,0.4375,0.571428571,0,0.689655172,4.5,1.111111111,2.142857143,2.714285714,1.4,1,2.5,2.555555556,0.945454545,0.959370904,3.333333333,0.304347826,2.5
860,Nabil Ghilas,Levante,26,LW,ST,NA,0.214285714,0.214285714,1.2,0,0.25,0.142857143,0.5,0,0.5,1.111111111,0.714285714,1,0.5,1.5,1.625,1.888888889,0.348484848,0.798165138,0.666666667,0.043478261,0
861,Oliver Sorg,Hannover,26,LB,RB,CDM,1.357142857,1.357142857,0.7,1,0.9375,1.714285714,1,0,0,0.333333333,0.428571429,0.571428571,1.2,0,0.375,0.333333333,0.83030303,0.988204456,0.666666667,0.695652174,0
862,Omar El Kaddouri,Napoli,25,CAM,LW,NA,0.214285714,0.214285714,0.6,0,0.125,0.428571429,0,0.344827586,1,0.666666667,0.714285714,0.428571429,0.3,0,0.375,0.555555556,0.248484848,1.174311927,0.333333333,0.130434783,0
863,Paul-Jose M'Poku,Chievo,24,CAM,LW,ST,0.285714286,0.285714286,0.5,0,0.0625,1,0,0,0,1,1.285714286,1.142857143,1.8,1,1.75,1,0.533333333,0.997378768,1,0.217391304,2.5
864,Jordon Mutch,Crystal Palace,24,CAM,LW,NA,0.642857143,0.571428571,0.6,0,0.25,0.857142857,0.5,0,0,1,0.571428571,0.857142857,0.5,1,0.875,1.111111111,0.466666667,1.020969856,1.333333333,0.260869565,0
865,Jose Gaya,Valencia,21,LB,NA,NA,2,0.857142857,0.7,1,1.125,0.428571429,0.5,0,0,0.111111111,1,0.714285714,0.9,0,0.625,0.555555556,0.93030303,1.077326343,1.666666667,0.608695652,0
866,Juan Vargas,Real Betis,32,LB,CM,LM,0.714285714,1.714285714,1.3,1,1.875,0.714285714,2.5,0.689655172,1,1,1.857142857,1,0.3,0,0.75,0.888888889,0.912121212,0.98034076,5.333333333,0.565217391,0
867,Lionel Mathis,Guingamp,34,CDM,NA,NA,1.571428571,0.5,1.4,0,1.125,2.285714286,0.5,0,0.5,0.666666667,0.571428571,0.285714286,1.2,0,0.375,0.333333333,1.139393939,1.047182176,0.666666667,1.043478261,0
868,Luisinho,Deportivo la Coruna,31,LB,LM,NA,1.142857143,0.785714286,1,1,0.3125,1,0.5,0,0,0.444444444,0.428571429,1.428571429,1.7,0.5,0.5,0.666666667,0.560606061,0.984272608,1,0.391304348,2.5
869,Lukasz Piszczek,Borussia Dortmund,31,RB,NA,NA,0.857142857,1.571428571,0.5,1,1.25,0.857142857,2,0,1.5,0.777777778,1.571428571,0.714285714,0.6,0,0.625,0.777777778,1.654545455,1.103538663,1.666666667,0.565217391,2.5
870,Mario Balotelli,AC Milan,25,ST,NA,NA,0.357142857,0.071428571,1.3,0,0.125,0.285714286,0.5,0.344827586,0.5,2.444444444,1.714285714,1.285714286,2,1,1.25,1.555555556,0.433333333,0.948885976,3.666666667,0.304347826,0
871,Marios Oikonomou,Bologna,23,CB,NA,NA,1.5,2.428571429,1.1,3,2.75,0.857142857,4,0,0.5,0.222222222,0.142857143,0.428571429,0.5,0.5,0.125,0.333333333,1.103030303,1.060288336,0.333333333,1.47826087,0
872,Markel Bergara,Real Sociedad,30,CM,NA,NA,1.571428571,1.928571429,1.7,0,0.5625,1.142857143,1,0.344827586,0,0.666666667,0.428571429,0.285714286,1,0,0.25,0.444444444,0.827272727,1.072083879,0.333333333,0.565217391,0
873,Markus Feulner,Augsburg,34,CM,RB,RM,1.5,0.714285714,1.5,1,0.9375,1.285714286,1,0.344827586,0,0.777777778,0.571428571,0.857142857,0.9,0,0.75,1,0.518181818,0.95412844,1.333333333,0.347826087,0
874,Elderson Echiejile,Monaco,28,LB,NA,NA,1.571428571,1.5,1.2,1,1.75,1.285714286,2,0,0.5,0.333333333,0.571428571,1.142857143,0.8,1,0.625,0.666666667,0.924242424,0.977719528,1,0.434782609,0
875,Enzo Perez,Valencia,30,CM,RM,NA,1.642857143,1,1.7,0.5,0.5625,1.571428571,1.5,0,0,0.333333333,0.714285714,1.571428571,1.8,0,1,0.555555556,1.039393939,1.150720839,0.333333333,1.173913043,2.5
876,Ermir Lenjani,Nantes,26,LB,LM,NA,1,0.714285714,1.1,1,0.6875,0.714285714,0,0.344827586,0.5,1.111111111,1.714285714,0.857142857,1.1,1,1.375,0.777777778,0.672727273,0.946264744,5.666666667,0.565217391,0
877,Gilles Cioni,SC Bastia,32,RB,NA,NA,0.642857143,1.5,0.8,1,1.25,0.428571429,0,0,0,0.222222222,0.428571429,0.285714286,0.5,0.5,0.125,0.333333333,0.760606061,0.897771953,1.333333333,0.826086957,0
878,Godfred Donsah,Bologna,20,CM,NA,NA,0.857142857,1.142857143,1,0,0.875,1,1,0.689655172,1,0.888888889,0.571428571,1.714285714,0.6,0.5,1.25,2,0.715151515,0.906946265,1,0.391304348,0
879,Heiko Westermann,Real Betis,32,CB,LB,RB,1.428571429,2.142857143,1,4,4.0625,1.142857143,3,0.344827586,0,0.888888889,0.142857143,0.571428571,0.7,0.5,0.625,0.555555556,0.936363636,0.994757536,0,1,0
880,Muniain,Athletic Bilbao,23,LW,CAM,NA,0.714285714,0.285714286,0.3,0,0.1875,0.428571429,0,0.689655172,0,1.222222222,1.285714286,1.285714286,1.9,0,1.5,0.666666667,0.803030303,1.098296199,1,0.434782609,0
881,Inigo Lekue,Athletic Bilbao,23,LB,LM,NA,1.785714286,0.785714286,0.5,1,0.375,0.857142857,0.5,0.344827586,0,0.666666667,0.857142857,1,0.4,0.5,1.125,0.777777778,0.706060606,0.989515072,2.333333333,0.47826087,0
882,Jeremain Lens,Sunderland,28,LW,RW,NA,1.285714286,0.142857143,1.4,0,0.3125,1.714285714,0,1.034482759,1.5,1.444444444,1.285714286,1.857142857,1.6,1,2.25,2.111111111,0.584848485,0.884665793,2.333333333,0.304347826,2.5
883,Jonathan Biabiany,Inter Milan,28,ST,RM,NA,1.071428571,0.285714286,0.4,0,0.1875,0.571428571,0.5,0.344827586,1,1.111111111,1.428571429,2.857142857,0.7,0.5,1.125,1.444444444,0.454545455,1.127129751,2,0.304347826,0
884,Carlos Carmona,Sporting Gijon,29,RW,NA,NA,1.857142857,0.642857143,1.5,0.5,0.125,2.571428571,1,0.689655172,1.5,0.777777778,1.857142857,1,1,1,1.25,1.777777778,0.818181818,0.9672346,1.666666667,0.217391304,0
885,Carlos Sanchez,Aston Villa,30,CM,NA,NA,1.928571429,1.642857143,1.3,0,0.8125,1.714285714,1.5,0,0,0.777777778,0.285714286,1.285714286,0.3,0,0.5,1.111111111,1.203030303,1.056356488,0.333333333,1.826086957,0
886,Cedric Carrasso,Bordeaux,34,GK,NA,NA,0.071428571,0,0,0,0.4375,0.142857143,0,0,0,0,0,0,0.1,0,0,0,0.760606061,0.730013106,0,3.52173913,0
887,Cheick Tiote,Newcastle,30,CM,NA,NA,1.714285714,1.5,1.6,0,0.9375,1.571428571,1,0,0,0.111111111,0.571428571,1.142857143,0.7,0,1,0.555555556,1.266666667,1.120576671,0,0.956521739,0
888,Chris Mavinga,Troyes,25,CB,LB,NA,1.285714286,1.428571429,1.2,3,1.625,0.857142857,1,0,0.5,0.666666667,0.571428571,0.714285714,0.7,0.5,0.5,0.777777778,0.875757576,1.034076016,0.333333333,0.565217391,0
889,Danilo Cataldi,Lazio,21,CDM,NA,NA,1,0.714285714,1.2,0.5,0.3125,1.857142857,0.5,0.344827586,1.5,1.555555556,1.571428571,0.142857143,0.7,0,1,0.888888889,1.284848485,1.104849279,1.333333333,1.130434783,0
890,Danilo D'Ambrosio,Inter Milan,27,LB,RB,RM,1.714285714,1,1.6,1,1.3125,1,2.5,0.689655172,0,0.444444444,0.714285714,1.428571429,0.9,1,0.625,1.111111111,1.075757576,0.98034076,1.666666667,0.695652174,0
891,Danny da Costa,Ingolstadt,23,RB,NA,NA,2,1.571428571,0.8,1.5,1.25,0.857142857,1,0,2,0.333333333,1,1.571428571,0.9,0,0.625,1.111111111,0.815151515,0.806028834,0.666666667,0.652173913,0
892,David Navarro,Levante,36,CB,NA,NA,0.714285714,1.428571429,0.8,4.5,2.875,0.714285714,3,0,0,0.444444444,0.142857143,0.142857143,0.5,0.5,0.25,0.333333333,1.012121212,1.03931848,0,1.565217391,0
893,Edgar Prib,Hannover,26,LB,LM,CM,1.142857143,0.857142857,2.5,0.5,0.5625,1.571428571,0,0,1,1.222222222,1.571428571,2,1.3,0.5,1.375,1.444444444,0.8,0.943643512,2,0.565217391,0
894,Abraham,Espanyol,31,CM,NA,NA,0.857142857,0.928571429,0.6,0.5,0.125,1,0.5,0.344827586,0.5,0.888888889,1.142857143,0.142857143,0.4,0.5,0.75,1.222222222,0.763636364,1.047182176,1,0.782608696,0
895,Aleksandar Pantic,Eibar,24,CB,NA,NA,0.642857143,2.642857143,1.1,2,3.3125,0.714285714,1,0,0,0.555555556,0.142857143,0.142857143,0.1,0,0.125,0.333333333,0.757575758,0.840104849,0,1,0
896,Alessandro Frara,Frosinone,33,CM,NA,NA,0.642857143,0.5,0.6,0,1,1,2,0.689655172,0,0.666666667,0.428571429,0.285714286,0.7,0,0.75,1,0.639393939,0.916120577,0.666666667,0.434782609,0
897,Alexander Djiku,SC Bastia,21,CB,RB,NA,2.214285714,1.571428571,1.5,2.5,2.1875,1.142857143,0.5,0,0,0.111111111,0.285714286,0.857142857,1.3,0,0.5,0.444444444,0.821212121,0.905635649,0.666666667,0.52173913,0
898,Almog Cohen,Ingolstadt,27,CM,NA,NA,0.928571429,1.071428571,0.9,0,0.3125,0.428571429,0,0,1,0.777777778,0.428571429,0.428571429,0.8,0.5,0.5,0.444444444,0.43030303,0.853211009,0.333333333,0.173913043,0
899,Alvaro Medran,Getafe,22,CDM,NA,NA,0.642857143,0.714285714,1.5,0,0.625,1.142857143,0.5,0.689655172,0.5,1.777777778,0.714285714,0.857142857,1.2,0.5,2.375,1.333333333,0.921212121,1.066841415,0,1,0
900,Anele Ngcongca,Troyes,28,CB,RB,NA,0.714285714,1.642857143,0.5,5,2.9375,0.285714286,3.5,0,0,0.222222222,0.428571429,0.142857143,0.4,0,0.125,0.444444444,0.951515152,1.089121887,0.333333333,0.913043478,0
901,Bakary Sako,Crystal Palace,28,LM,NA,NA,0.642857143,0.5,0.7,0.5,0.25,0.714285714,1,0.689655172,0.5,1.888888889,0.714285714,1.428571429,0.6,2,2.375,1.111111111,0.509090909,1.076015727,2.333333333,0.347826087,0
902,Benoit Assou-Ekotto,Saint-Etienne,32,LB,NA,NA,1,1.642857143,1.1,1,0.9375,1.142857143,0.5,0,0,0.666666667,0.857142857,0.857142857,1,0,1,0.777777778,1.242424242,0.929226737,1.666666667,1.695652174,0
903,Carl Jenkinson,West Ham,24,RB,NA,NA,0.857142857,0.714285714,0.7,0.5,1.6875,0.714285714,1.5,0.689655172,0,0.444444444,0.428571429,0.571428571,0.2,0,0.375,0.666666667,0.763636364,0.98034076,1.333333333,0.652173913,0
904,Robert Elliot,Newcastle,30,GK,NA,NA,0,0,0,0,0.6875,0,0,0,0,0,0,0,0.1,0,0,0,0.86969697,0.672346003,0,4.782608696,0
905,Romain Danze,Rennes,30,RB,RM,CM,1.071428571,1.571428571,0.4,1.5,1.5625,1.428571429,1.5,0,1.5,0.333333333,1,0.142857143,0.3,1,0.5,0.444444444,1.206060606,1,0.666666667,0.869565217,0
906,Sebastian Prodl,Watford,29,CB,NA,NA,0.785714286,2.214285714,1.1,5,2.75,0.714285714,3.5,0.689655172,0,0.666666667,0.142857143,0,0.3,0,0.125,0.111111111,0.733333333,0.968545216,0,1.217391304,0
907,Sebastian Cristoforo,Sevilla,22,CDM,NA,NA,2.071428571,1.285714286,2.1,0,0.375,2.571428571,2,0,0.5,0.111111111,0.428571429,0.571428571,2.1,0,1.125,1.111111111,1.166666667,1.129750983,0,0.826086957,0
908,Serge Aurier,PSG,23,CB,RB,NA,2.857142857,2.428571429,1.7,1,2,1.857142857,0.5,0.689655172,1,1.111111111,0.857142857,1.714285714,1,1,1.5,1.888888889,1.666666667,1.158584535,1.666666667,0.52173913,0
909,Sofiane Feghouli,West Ham,26,RM,RW,NA,0.571428571,0.5,0.9,0,0.1875,0.571428571,0,0.344827586,0.5,1.111111111,1.714285714,0.857142857,1,1.5,0.875,1.444444444,0.66969697,0.901703801,3.333333333,0.260869565,5
910,Stefan Lex,Ingolstadt,26,RW,NA,NA,0.5,0.214285714,0.8,0,0.0625,0.714285714,0,0.689655172,0,1.222222222,1,0.142857143,1,3,0.5,1,0.203030303,0.786369594,0.333333333,0.043478261,0
911,Valon Behrami,Watford,31,CM,NA,NA,2.214285714,1.642857143,1.5,0,0.3125,2.285714286,1,0,0.5,0,0.285714286,0.285714286,0.9,0,0.75,0.555555556,0.733333333,1.044560944,0.333333333,0.173913043,0
912,Victor Moses,West Ham,25,CM,LM,RM,0.428571429,0.357142857,0.8,0,0.0625,0.571428571,0.5,0.344827586,1,1.111111111,1.142857143,2.142857143,1,1.5,0.875,1.333333333,0.403030303,1.048492792,1.333333333,0.130434783,0
913,Yuri,Real Sociedad,26,LB,NA,NA,1.642857143,2.785714286,1.2,3,1.625,0.857142857,1,0,2,0.777777778,1,1.428571429,1,1,0.875,1.222222222,1.215151515,1.002621232,2.333333333,0.52173913,0
914,Molla Wague,Udinese,25,CB,NA,NA,1.285714286,1.928571429,1.5,3,2.9375,0,3,0,0,0.555555556,0.285714286,0.285714286,0.9,0,0.125,0.333333333,0.872727273,1.056356488,0,0.565217391,0
915,Nico Elvedi,Monchengladbach,19,CB,NA,NA,1.285714286,1.642857143,0.8,3,1.9375,0.428571429,1.5,0,1,0.111111111,0.285714286,0.571428571,0.8,0,0.25,0.777777778,1.351515152,1.089121887,0,0.52173913,0
916,Niklas Stark,Hertha Berlin,21,CB,CDM,NA,0.571428571,0.785714286,1.1,1.5,1.9375,0.428571429,2.5,0.689655172,0,0.777777778,0,0.285714286,1.3,1,0.25,0.333333333,1.148484848,1.133682831,0,1.47826087,0
917,Niko Bungert,Mainz,29,CB,NA,NA,0.785714286,1.642857143,0.8,4.5,2.125,0.571428571,3,0,0,0.222222222,0,0,0.8,0,0,0.222222222,1.254545455,1.090432503,0,1.391304348,0
918,Oliver Torres,Atletico Madrid,21,CM,LM,RM,0.714285714,0.428571429,0.5,0,0.0625,1.428571429,0,0,1,0.444444444,1.142857143,0.857142857,0.5,0,1.25,0.888888889,0.721212121,1.053735256,0.333333333,0.47826087,2.5
919,Pablo Piatti,Valencia,27,LM,NA,NA,0.857142857,0.285714286,0.8,0,0.0625,1.285714286,0.5,0,0,0.555555556,0.714285714,0.857142857,1.9,1,1.125,0.888888889,0.366666667,0.975098296,2,0.043478261,0
920,Papiss Demba Cisse,Newcastle,31,RW,ST,NA,0.357142857,0.071428571,0.6,0,0.3125,0.428571429,0,1.034482759,0,1.222222222,0.714285714,0.142857143,0.4,4.5,1.25,2.222222222,0.584848485,0.98034076,0.333333333,0.434782609,0
921,Phil Jagielka,Everton,33,CB,NA,NA,1.285714286,1.714285714,0.4,2.5,5.0625,0.857142857,5,0,0,0.444444444,0.142857143,0.142857143,0.7,0,0.375,0.111111111,1.490909091,1.104849279,0,3.043478261,0
922,Pirmin Schwegler,Hoffenheim,29,CM,NA,NA,1.5,1.428571429,1.5,0,0.9375,2,1,0,0,0.555555556,0.428571429,0.285714286,1.3,0,0.875,0.555555556,1.081818182,1.057667104,0,0.565217391,0
923,Rafael,Lyon,26,RB,NA,NA,2.142857143,1.357142857,1.1,0.5,0.9375,0.857142857,1,0.344827586,1,0.666666667,0.857142857,1.142857143,1,0,1,1.222222222,1.133333333,1.070773263,0.666666667,0.47826087,0
924,Juan Carlos,Rayo Vallecano,28,GK,NA,NA,0,0.071428571,0,0,0.625,0.142857143,0,0,0,0,0,0,0,0,0,0,0.863636364,0.846657929,0,2.695652174,0
925,Juanfran,Levante,40,CB,LB,NA,1.285714286,1.357142857,0.7,3,1.75,1.428571429,2.5,0,0.5,0.111111111,0.428571429,0.571428571,0.8,0,0.375,0.666666667,0.872727273,0.850589777,0.333333333,1.434782609,0
926,Jules Iloki,Nantes,24,RW,NA,NA,0.714285714,0.142857143,1.1,0,0,1.142857143,0,0.344827586,0.5,1,1.428571429,1,0.3,1.5,1.25,0.888888889,0.481818182,1.011795544,3,0.173913043,0
927,Julian Draxler,Wolfsburg,22,CAM,LM,NA,0.571428571,0.5,0.9,0,0.25,1,0,1.724137931,2.5,1.777777778,2.428571429,3.714285714,0.8,0.5,1.375,1,0.984848485,1.093053735,2.333333333,1.043478261,2.5
928,Junior Stanislas,Bournemouth,26,LW,RW,NA,1,0.642857143,0.5,0,0.3125,0.857142857,0,1.034482759,1,2.333333333,2.285714286,2.142857143,0.6,0.5,0.75,1.333333333,0.954545455,1.027522936,2.333333333,0.304347826,2.5
929,Pepe,Real Madrid,33,CB,NA,NA,1.142857143,1.785714286,0.8,1.5,2.125,0.571428571,5,0.344827586,0.5,0.666666667,0.428571429,0.428571429,1.1,0,0.125,0.444444444,1.642424242,1.148099607,0.333333333,1.130434783,2.5
930,Leon Balogun,Mainz,28,CB,RB,NA,1.428571429,2,1.1,2,3.25,0.714285714,3,0.344827586,0,0.666666667,0.428571429,0.714285714,0.7,0,0.5,0.444444444,0.945454545,0.990825688,0,0.956521739,0
931,Lorenzo Pasciuti,Carpi,26,RM,NA,NA,0.857142857,1.142857143,1.3,0,0.625,1.428571429,0.5,0.689655172,1.5,0.333333333,1.714285714,0.714285714,0.8,0,0.5,0.777777778,0.927272727,0.857142857,6,0.956521739,0
932,Lorik Cana,Nantes,32,CB,NA,NA,0.928571429,1.357142857,1,3,3.0625,1,5,0,0,0.333333333,0.142857143,0.428571429,0.4,0,0.375,0.222222222,1.090909091,1.040629096,0,2,0
933,Marcel Schafer,Wolfsburg,32,LB,LM,NA,0.714285714,0.5,0.4,1,0.5,0.285714286,1,0.344827586,1,0.666666667,2.285714286,0.571428571,0.5,0,0.125,0.555555556,0.827272727,1.031454784,6,0.347826087,0
